City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
470,Deputatskiy,RU,69.3,139.9,-29.85,96,100,3.8,overcast clouds
471,La Motte-Servolex,FR,45.5942,5.8758,47.46,68,0,11.5,clear sky
472,Kohtla-Jarve,EE,59.3986,27.2731,27.46,96,100,11.07,light snow
473,Boca Do Acre,BR,-8.7522,-67.3978,80.58,71,100,4.5,overcast clouds
474,Anchorage,US,61.2181,-149.9003,27.28,88,100,5.01,overcast clouds
475,Holland,US,42.7875,-86.1089,24.57,71,92,1.01,overcast clouds
476,Mount Pleasant,US,32.7941,-79.8626,52.07,54,0,1.99,clear sky
477,Blagoyevo,RU,63.3667,47.9167,-1.16,99,56,4.38,broken clouds
478,Nola,IT,40.922,14.5329,57.11,73,100,0.27,overcast clouds
479,Guerrero Negro,MX,27.9769,-114.0611,61.59,30,0,3.71,clear sky
480,Haapiti,PF,-17.5667,-149.8667,74.93,71,5,16.82,clear sky
481,Shahr-E Babak,IR,30.1165,55.1186,43.92,48,5,17.16,clear sky
482,Chifeng,CN,42.2683,118.9636,7.05,75,0,4.65,clear sky
483,Outjo,NA,-20.1167,16.15,73.76,56,97,6.42,light rain
484,Zvishavane,ZW,-20.3267,30.0665,70.52,67,84,3.6,broken clouds
485,Kirakira,SB,-10.4544,161.9205,80.96,86,93,4.79,overcast clouds
486,Seoul,KR,37.5683,126.9778,24.24,79,0,0.0,clear sky
487,Pizarro,CO,4.9533,-77.366,79.36,82,89,5.57,light rain
488,Pingliang,CN,35.5392,106.6861,18.63,96,100,1.77,light snow
489,Praia,CV,14.9215,-23.5087,82.94,32,0,19.57,clear sky
490,Suez,EG,29.9737,32.5263,59.76,48,35,7.87,scattered clouds
491,Guebwiller,FR,47.9167,7.2,43.9,76,12,6.11,few clouds
492,Bollnas,SE,61.3482,16.3946,29.39,83,25,5.7,scattered clouds
493,Bongaree,AU,-27.0797,153.1586,69.82,62,97,21.61,overcast clouds
494,San Giovanni In Fiore,IT,39.2633,16.6996,46.83,78,100,3.67,overcast clouds
495,Roald,NO,62.5833,6.1333,37.54,70,40,14.97,scattered clouds
496,Oslo,NO,59.9127,10.7461,40.69,52,92,4.0,overcast clouds
497,Malartic,CA,48.1335,-78.1328,0.01,60,41,6.04,scattered clouds
498,Belapatfalva,HU,48.05,20.3667,37.85,70,6,9.1,clear sky
499,Mayo,US,38.8876,-76.5119,33.42,49,0,15.01,clear sky
500,Ilulissat,GL,69.2167,-51.1,6.82,51,75,14.97,broken clouds
501,Hovd,MN,48.0056,91.6419,-11.33,80,10,3.8,clear sky
502,Namwala,ZM,-15.7504,26.4384,68.74,90,42,2.35,moderate rain
503,Vila Franca Do Campo,PT,37.7167,-25.4333,63.01,77,99,13.22,overcast clouds
504,Vypolzovo,RU,57.8767,33.6986,16.81,94,100,10.83,snow
505,Garchitorena,PH,13.8804,123.6946,75.6,84,96,13.78,overcast clouds
506,Lodja,CD,-3.4833,23.4333,75.51,73,95,1.92,light rain
507,Sarakhs,IR,36.5449,61.1577,57.34,41,100,23.02,sand
508,Roebourne,AU,-20.7833,117.1333,84.52,74,51,4.63,broken clouds
509,Chitipa,MW,-9.7024,33.2697,63.32,93,100,2.3,overcast clouds
510,Nargana,PA,9.4428,-78.5906,81.19,72,59,13.53,broken clouds
511,Zalantun,CN,48.0,122.7167,-1.71,87,88,6.38,overcast clouds
512,Gulu,UG,2.7746,32.299,78.84,28,100,4.27,overcast clouds
513,Buala,SB,-8.145,159.5921,80.78,84,91,7.27,overcast clouds
514,Puerto Escondido,MX,15.85,-97.0667,83.71,36,0,3.94,clear sky
515,Buribay,RU,51.9617,58.1592,19.63,96,100,9.53,overcast clouds
516,Wajir,KE,1.7471,40.0573,90.7,22,69,7.05,broken clouds
517,La Ronge,CA,55.1001,-105.2842,-10.95,70,75,6.91,broken clouds
518,Ponta Delgada,PT,37.7333,-25.6667,63.32,72,20,19.57,few clouds
519,Vila,PT,42.0304,-8.1588,51.33,62,20,5.82,few clouds
520,Namatanai,PG,-3.6667,152.4333,79.95,80,81,8.14,broken clouds
521,Pietersburg,ZA,-23.9045,29.4688,74.25,50,20,12.66,few clouds
522,Saint-Augustin,CA,51.226,-58.6502,4.91,93,100,16.17,light snow
523,Morant Bay,JM,17.8815,-76.4093,83.62,55,22,10.63,few clouds
524,Sheridan,US,44.8333,-106.9173,43.18,28,75,4.0,broken clouds
525,Asau,RO,46.4333,26.4,43.72,95,56,3.15,broken clouds
526,Middelburg,ZA,-25.7751,29.4648,63.73,75,82,20.78,broken clouds
527,Jalu,LY,29.0331,21.5482,59.14,44,0,2.98,clear sky
528,Tacuarembo,UY,-31.7333,-55.9833,89.37,29,43,16.2,scattered clouds
529,Marawi,PH,7.9986,124.2928,70.65,93,30,2.24,scattered clouds
530,Bronderslev,DK,57.2702,9.941,40.86,91,100,21.94,overcast clouds
531,Nizwa,OM,22.9333,57.5333,72.48,25,3,2.21,clear sky
532,Ewa Beach,US,21.3156,-158.0072,67.01,85,0,5.01,clear sky
533,Ailigandi,PA,9.2333,-78.0167,81.93,71,30,11.92,scattered clouds
534,Tazovskiy,RU,67.4667,78.7,-7.83,100,98,6.76,overcast clouds
535,Vernon,CA,50.2581,-119.2691,35.13,91,81,2.3,broken clouds
536,Upata,VE,8.0086,-62.3989,83.19,38,74,3.78,broken clouds
537,Fairbanks,US,64.8378,-147.7164,0.1,77,40,6.91,scattered clouds
538,Maniitsoq,GL,65.4167,-52.9,5.83,90,100,14.65,light snow
539,Saint-Junien,FR,45.8833,0.9,49.14,84,9,2.57,clear sky
540,Hamada,JP,34.8833,132.0833,32.0,62,100,26.4,overcast clouds
541,Krasnogvardeyskiy,RU,57.3793,62.3195,18.66,94,100,4.27,overcast clouds
542,Vostok,RU,46.4856,135.8833,-10.43,99,100,2.75,overcast clouds
543,Agadez,NE,19.75,10.25,63.0,19,1,4.76,clear sky
544,Linqiong,CN,30.4159,103.4609,40.82,93,100,5.08,overcast clouds
545,Tongchuan,CN,35.0806,109.0897,25.75,65,100,5.35,overcast clouds
546,Ust-Kan,RU,50.9276,84.761,-1.3,71,2,4.12,clear sky
547,Sarszentmihaly,HU,47.1532,18.3388,43.92,60,41,8.01,scattered clouds
548,Dingle,PH,10.9995,122.6711,74.86,82,37,11.36,scattered clouds
549,Puerto Del Rosario,ES,28.5004,-13.8627,69.55,60,0,8.05,clear sky
550,Hachinohe,JP,40.5,141.5,23.83,78,12,7.34,few clouds
551,Shenjiamen,CN,29.9576,122.298,38.95,63,5,15.39,clear sky
552,Zhigansk,RU,66.7697,123.3711,-29.88,100,100,6.33,overcast clouds
553,Bokovskaya,RU,49.229,41.8306,13.1,94,32,8.21,scattered clouds
554,Kodinsk,RU,58.6881,99.1844,20.21,94,100,8.39,light snow
555,Varhaug,NO,58.6147,5.6457,43.9,87,100,31.21,overcast clouds
556,Brookings,US,44.3114,-96.7984,21.54,60,0,17.27,clear sky
557,Borogontsy,RU,62.6683,131.1683,-38.97,100,82,1.63,broken clouds
558,Homer,US,59.6425,-151.5483,39.09,84,100,0.0,overcast clouds
559,Puerto Colombia,CO,10.9878,-74.9547,87.89,68,8,22.77,clear sky
560,Ogulin,HR,45.2661,15.2286,48.29,98,100,3.69,overcast clouds
561,Rezh,RU,57.37,61.4043,18.37,96,100,4.59,overcast clouds
562,Ahuimanu,US,21.4447,-157.8378,66.78,92,20,1.01,few clouds
563,Fowa,NG,8.9167,6.4,95.25,9,16,2.13,few clouds
564,Severnoye,RU,56.3491,78.3619,12.65,85,100,7.27,overcast clouds
565,Ambon,ID,-3.6954,128.1814,78.94,89,20,6.91,few clouds
566,Verin,ES,41.9415,-7.4381,56.28,58,21,4.12,few clouds
567,Waddan,LY,29.1614,16.139,60.91,20,0,3.8,clear sky
568,Axim,GH,4.8699,-2.2405,83.14,70,45,11.81,scattered clouds
569,Mandalgovi,MN,45.7625,106.2708,3.22,78,0,6.6,clear sky
570,Adrar,MR,20.5022,-10.0711,82.71,6,34,8.34,scattered clouds
571,Atambua,ID,-9.1061,124.8925,74.41,87,91,1.57,overcast clouds
572,Port Augusta,AU,-32.5,137.7667,76.71,29,41,13.47,scattered clouds
573,Srednekolymsk,RU,67.45,153.6833,-39.89,100,47,3.94,scattered clouds
574,Galveston,US,29.3669,-94.9669,44.11,67,0,5.99,clear sky
575,Nhulunbuy,AU,-12.2333,136.7667,77.61,94,100,3.44,overcast clouds
576,Salym,RU,60.0625,71.4789,20.03,97,100,4.0,overcast clouds
577,Sedhiou,SN,12.7081,-15.5569,102.88,5,0,3.49,clear sky
578,Shipunovo,RU,52.1582,82.2173,-4.81,100,20,4.54,few clouds
579,Alekseyevsk,RU,57.8406,108.3492,17.15,94,100,10.0,light snow
580,Sanchor,IN,24.7553,71.7722,64.38,41,0,5.88,clear sky
581,Fenoarivo,MG,-18.933,47.4354,69.87,83,75,23.02,light intensity drizzle rain
582,Pierre,US,44.3683,-100.351,48.27,43,0,1.01,clear sky
583,Olafsvik,IS,64.8945,-23.7142,29.53,63,100,16.69,overcast clouds
584,Xai-Xai,MZ,-25.0519,33.6442,76.32,83,23,15.39,light rain
585,Yushan,CN,31.3776,120.9543,37.98,58,74,5.84,broken clouds
586,Serebriya,UA,48.4559,27.7192,35.74,78,99,10.92,overcast clouds
587,Contamana,PE,-7.3333,-75.0167,96.26,36,57,4.81,broken clouds
588,Utiel,ES,39.5667,-1.2,50.65,71,100,3.89,overcast clouds
589,Morro Bay,US,35.3658,-120.8499,61.0,39,37,7.76,scattered clouds
590,Praia Da Vitoria,PT,38.7333,-27.0667,59.76,94,75,18.23,broken clouds
591,Palpa,PE,-14.5336,-75.1856,87.22,39,91,8.48,overcast clouds
592,Man,CI,7.4125,-7.5538,95.97,14,10,3.13,clear sky
593,Lima,PE,-12.0432,-77.0282,70.14,78,40,6.91,scattered clouds
594,Palmer,US,42.1584,-72.3287,23.7,63,75,5.99,broken clouds
595,Caravelas,BR,-17.7125,-39.2481,83.07,64,32,10.51,scattered clouds
596,Santa Rosa,PH,14.3122,121.1114,80.58,72,98,13.94,overcast clouds
597,Verkhoyansk,RU,67.5447,133.385,-44.61,100,59,1.54,broken clouds
598,Dillon,US,34.4166,-79.3712,48.25,31,57,16.62,broken clouds
599,Trapani,IT,37.8333,12.6667,56.91,88,40,11.5,scattered clouds
600,Aransas Pass,US,27.9095,-97.15,44.08,64,0,8.01,clear sky
601,Salto,UY,-31.3833,-57.9667,88.65,28,0,15.86,clear sky
602,Moerai,PF,-22.4333,-151.3333,79.66,72,73,12.53,broken clouds
603,Ocos,GT,14.5094,-92.1933,89.73,54,1,8.39,clear sky
604,Mondeville,FR,49.175,-0.3224,49.78,71,0,16.11,clear sky
605,Banatski Karlovac,RS,45.0472,21.0161,44.65,64,99,9.17,overcast clouds
606,Sitka,US,57.0531,-135.33,42.69,81,100,11.5,moderate rain
607,Kapoeta,SS,4.7717,33.5903,86.67,28,100,1.16,overcast clouds
608,Redmond,US,47.674,-122.1215,44.85,89,98,1.63,overcast clouds
609,Kenai,US,60.5544,-151.2583,27.09,95,100,10.36,light snow
610,Gillette,US,44.2911,-105.5022,41.23,39,20,5.99,few clouds
611,Thunder Bay,CA,48.4001,-89.3168,7.29,79,100,2.3,overcast clouds
612,Oyon,PE,-10.6681,-76.7731,54.03,66,78,5.59,broken clouds
613,High Prairie,CA,55.4334,-116.4858,22.08,88,100,7.9,overcast clouds
614,Lingao,CN,19.9103,109.6859,63.21,86,98,15.55,overcast clouds
615,Faanui,PF,-16.4833,-151.75,80.78,70,12,18.57,few clouds
616,Guerrero,MX,17.6667,-100.0,77.07,40,1,3.89,clear sky
617,Helong,CN,42.5397,128.9972,3.47,75,80,8.84,broken clouds
618,Gombe,NG,10.2897,11.1673,81.93,15,1,7.56,clear sky
619,Poroshkovo,UA,48.6683,22.7533,33.46,98,90,0.83,overcast clouds
620,Matamoros,MX,25.5333,-103.25,42.12,57,0,0.0,clear sky
621,Abu Dhabi,AE,24.4667,54.3667,71.71,68,0,1.99,clear sky
622,Shimsk,RU,58.212,30.7127,23.54,95,100,10.27,snow
623,Seminole,US,28.7086,-81.2081,62.96,77,100,1.99,overcast clouds
624,Bilibino,RU,68.0546,166.4372,-14.01,94,11,4.85,few clouds
625,Magadan,RU,59.5667,150.8,1.65,63,57,11.61,broken clouds
626,Lata,PT,40.1629,-8.3327,63.36,52,3,7.0,clear sky
627,Russell,US,32.3502,-85.1999,43.38,55,0,8.99,clear sky
628,Changping,CN,40.2186,116.2197,31.64,38,36,8.72,scattered clouds
629,Pimenta Bueno,BR,-11.6725,-61.1936,83.86,76,100,5.41,overcast clouds
630,Flin Flon,CA,54.7682,-101.865,-13.16,70,75,8.05,broken clouds
631,Dafeng,CN,23.4517,108.5881,54.79,70,100,2.98,light rain
632,Muros,ES,42.7762,-9.0603,62.24,55,10,14.65,clear sky
633,West Wendover,US,40.7391,-114.0733,34.38,44,71,2.08,broken clouds
634,Yar-Sale,RU,66.8333,70.8333,-7.98,100,72,3.27,broken clouds
635,Tommot,RU,58.9564,126.2925,-8.46,100,100,2.53,overcast clouds
636,Noumea,NC,-22.2763,166.4572,76.98,88,83,8.75,broken clouds
637,Terrace,CA,54.5163,-128.6035,40.42,93,75,10.36,broken clouds
638,Monrovia,LR,6.3005,-10.7969,89.37,70,11,12.64,few clouds
639,Andenes,NO,69.3143,16.1194,32.97,72,98,30.49,light snow
640,Maibong,IN,25.3,93.1667,51.44,99,62,2.86,broken clouds
641,Brae,GB,60.3964,-1.353,40.91,65,94,36.33,overcast clouds
642,Falun,SE,60.6036,15.626,32.41,80,4,3.11,clear sky
643,Saint Pete Beach,US,27.7253,-82.7412,66.29,73,100,4.0,overcast clouds
644,Bahia De Caraquez,EC,-0.6,-80.4167,82.58,72,88,4.97,overcast clouds
645,Zyryanka,RU,65.75,150.85,-41.73,100,51,1.7,broken clouds
646,Westport,US,41.1415,-73.3579,28.56,70,20,1.99,few clouds
647,Makakilo City,US,21.3469,-158.0858,65.61,84,0,4.61,clear sky
648,Yantai,CN,37.5333,121.4,32.56,47,18,17.87,few clouds
649,Meadow Lake,US,34.8014,-106.5436,36.43,49,0,4.18,clear sky
650,Sibu,MY,2.3,111.8167,77.31,94,40,1.99,light rain
651,Pringsewu,ID,-5.3582,104.9744,73.2,96,98,1.97,overcast clouds
652,Maragheh,IR,37.3917,46.2398,34.07,60,20,11.5,light snow
653,Vodnyy,RU,63.5046,53.4095,-8.1,100,76,2.71,broken clouds
654,Shaoyang,CN,27.2315,111.4525,42.6,81,100,4.43,overcast clouds
655,Alyangula,AU,-13.8483,136.4192,78.67,100,86,3.44,overcast clouds
656,Nouna,BF,12.7333,-3.8667,91.76,6,3,7.47,clear sky
657,Ostersund,SE,63.1792,14.6357,27.05,63,85,11.5,overcast clouds
658,Santa Luzia,BR,-19.7697,-43.8514,84.34,76,75,4.61,heavy intensity rain
659,Milove,UA,49.3787,40.1302,9.36,97,21,7.36,few clouds
660,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,78.6,89,40,2.3,scattered clouds
661,Charyshskoye,RU,51.3978,83.5598,7.97,92,10,5.39,clear sky
662,Miraflores,MX,19.2167,-98.8083,59.86,48,12,3.31,few clouds
663,Aden,YE,12.7794,45.0367,78.69,61,3,5.66,clear sky
664,Edeia,BR,-17.3383,-49.9314,88.2,50,51,5.53,broken clouds
665,Santa Cruz Cabralia,BR,-16.2781,-39.0247,80.83,78,75,10.36,broken clouds
666,Rambha,IN,19.5167,85.1,69.55,52,97,0.74,overcast clouds
667,Yumen,CN,40.2833,97.2,15.67,37,100,14.25,overcast clouds
668,Yaan,NG,7.3833,8.5667,93.7,10,1,7.09,clear sky
669,Porto Walter,BR,-8.2686,-72.7439,92.66,42,40,5.61,scattered clouds
670,Shache,CN,38.4167,77.2406,30.7,54,48,6.53,scattered clouds
671,Ayan,RU,56.45,138.1667,-6.11,74,100,14.05,overcast clouds
672,Tecoanapa,MX,16.5167,-98.75,81.91,48,2,4.56,clear sky
673,Lazaro Cardenas,MX,17.9583,-102.2,81.45,54,2,1.36,clear sky
674,Hami,CN,42.8,93.45,27.43,26,95,15.55,overcast clouds
675,Bentiu,SS,9.2333,29.8333,80.06,14,91,5.41,overcast clouds
676,Jinchang,CN,38.4953,102.1739,15.98,85,100,6.13,overcast clouds
677,Siva,EG,29.2041,25.5195,56.64,42,0,6.4,clear sky
678,Itupiranga,BR,-5.1347,-49.3267,84.52,84,97,2.24,overcast clouds
679,Babayurt,RU,43.6002,46.7789,34.5,64,64,10.92,broken clouds
680,Valparaiso,CL,-33.0393,-71.6273,71.83,65,0,11.5,clear sky
681,San Carlos De Bariloche,AR,-41.1456,-71.3082,70.25,30,20,3.44,few clouds
682,Phan Thiet,VN,10.9333,108.1,73.4,72,95,10.09,overcast clouds
683,Zhezkazgan,KZ,47.8043,67.7144,14.83,79,93,15.97,overcast clouds
684,Abadiania,BR,-16.2042,-48.7069,72.52,71,64,3.02,broken clouds
685,Sur,OM,22.5667,59.5289,73.63,50,1,4.34,clear sky
686,Fiche,ET,9.8,38.7333,59.81,23,51,5.37,broken clouds
687,Iskitim,RU,54.6366,83.3045,12.02,95,98,4.45,overcast clouds
688,Chapais,CA,49.7834,-74.8492,-7.82,74,28,8.77,scattered clouds
689,Henties Bay,NA,-22.116,14.2845,70.86,76,9,8.05,clear sky
690,Gunjur,GM,13.2019,-16.7339,98.67,36,0,4.61,clear sky
691,La Paz,BO,-16.5,-68.15,60.78,38,75,4.61,broken clouds
692,Zavallya,UA,48.2135,30.0156,34.02,71,89,5.59,overcast clouds
693,Vaitape,PF,-16.5167,-151.75,80.78,70,12,18.5,few clouds
694,Pisco,PE,-13.7,-76.2167,68.05,83,44,9.22,scattered clouds
695,Usinsk,RU,65.9939,57.5281,-14.76,100,62,3.71,broken clouds
696,Muriti,TZ,-1.9833,32.9167,71.71,74,100,10.0,overcast clouds
697,Thap Than,TH,15.4606,99.8917,82.09,49,83,3.67,broken clouds
698,Dovolnoye,RU,54.4958,79.6671,7.25,87,97,7.61,overcast clouds
699,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,83.3,77,100,0.92,overcast clouds
700,Nuevo Progreso,MX,23.1667,-97.95,53.6,36,88,3.0,overcast clouds
701,Jodhpur,IN,26.2867,73.03,64.17,24,0,1.9,clear sky
702,Conceicao Do Araguaia,BR,-8.2578,-49.2647,91.53,52,71,2.71,broken clouds
703,Isla Mujeres,MX,21.2311,-86.731,78.17,75,40,9.84,scattered clouds
704,Maarianhamina,AX,60.0973,19.9348,33.66,80,0,5.75,clear sky
705,Half Moon Bay,US,37.4636,-122.4286,56.48,75,0,0.0,clear sky
